word	mesh	match	name	chebi
Mevalonic acid	mesh:D008798	NA	NA	NA
FPP	mesh:C039834	NA	NA	NA
Farnesyl diphosphate	mesh:C004808	2-trans,6-trans-farnesyl diphosphate	farnesyl pyrophosphate	chebi:17407
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Steroids	mesh:D013256	Steroids	steroid	chebi:35341
Decaprenyl Diphosphate	mesh:C068697	trans,polycis-decaprenyl phosphate	decaprenyl phosphate	chebi:66867
Phe	mesh:C026650	NA	NA	NA
Tyr	mesh:C042696	NA	NA	NA
4-hydroxybenozoate	mesh:C082768	NA	NA	NA
Decaprenyl diphosphate	mesh:C068697	trans,polycis-decaprenyl phosphate	decaprenyl phosphate	chebi:66867
DMEQ	mesh:C052465	NA	NA	NA
