word	mesh	match	name	chebi
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
tyrosine	NA	NA	NA	NA
tryptophan	NA	NA	NA	NA
melibiitol	NA	NA	NA	NA
phenylpyruvate	mesh:C031606	keto-phenylpyruvic acid	phenylpyruvic acid	chebi:30851
2-Hydroxyphenylacetate	mesh:C026246	NA	NA	NA
galactose	mesh:D005690	Galactose	galactose	chebi:28260
phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
phenethylamine	mesh:D010627	NA	NA	NA
sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
sorbitol	mesh:D013012	Sorbitol	glucitol	chebi:30911
Galactose	mesh:D005690	Galactose	galactose	chebi:28260
phenylacetaldehyde	mesh:C013192	NA	NA	NA
galactitol	mesh:D004376	Galactitol	galactitol	chebi:16813
3-(4-Hydroxyphenyl)pyruvate	mesh:D011773	NA	NA	NA
