word	mesh	match	name	chebi
dimethylsulfoniopropanoate	NA	NA	NA	NA
dimethlysulfonioproprionate	NA	NA	NA	NA
dimethylsulfoniopropionate	mesh:C068078	NA	NA	NA
tetrahydrofolate	mesh:D013763	NA	NA	NA
N-methyltetrahydrofolate	mesh:C005984	NA	NA	NA
dimethyl sulfide	mesh:C004784	NA	NA	NA
acrylate	mesh:D000179	NA	NA	NA
3-(methylthio)propanoate	mesh:D011422	NA	NA	NA
diphosphate	mesh:D011756	NA	NA	NA
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
3-(methylthio)propionyl	mesh:C056479	NA	NA	NA
3-methylmercaptopropionyl	mesh:C039620	NA	NA	NA
FADH	mesh:C058805	FADH2	1,5-dihydro-FAD	chebi:17877
3-(methylthio)acryloyl-CoA	mesh:C047011	acryloyl-CoA	acryloyl-coenzyme A	chebi:15513
methylthioacryloyl	NA	NA	NA	NA
methanethiol	mesh:C005231	methanethiol	methylmercaptan	chebi:16007
acetaldehyde	mesh:D000079	Acetaldehyde	acetaldehyde	chebi:15343
