word	source	identifier
Glycerol-3-phosphate	MESH	C029620
Malic acid	MESH	C030298
Glyoxylic acid	MESH	C031150
Fumaric acid	MESH	C032005
Isocitric acid	MESH	C034219
Aspartic acid	MESH	D001224
Cysteine	MESH	D003545
Ethylene	MESH	D005030
Fatty acid	MESH	D005227
Glucose	MESH	D005947
Glutamine	MESH	D005973
Glutathione	MESH	D005978
Glycerol	MESH	D005990
Malonyl-CoA	MESH	D008316
Methionine	MESH	D008715
Serine	MESH	D012694
Glutamic acid	MESH	D018698
Pyruvic acid	MESH	D019289
Citric acid	MESH	D019343
Succinic acid	MESH	D019802
Oxaloacetic acid	MESH	D062907
Oxaloacetic acid E	MESH	D062907
