word	mesh	match	name	chebi
lenvatinib	mesh:C531958	lenvatinib	lenvatinib	chebi:85994
cabozantinib	mesh:C558660	cabozantinib	cabozantinib	chebi:72317
sorafenib	mesh:C471405	NA	NA	NA
sunitinib	mesh:C473478	NA	NA	NA
vandetanib	mesh:C452423	vandetanib	N-(4-bromo-2-fluorophenyl)-6-methoxy-7-((1-methylpiperidin-4-yl)methoxy)quinazolin-4-amine	chebi:49960
crizotinib	mesh:C551994	NA	NA	NA
ceritinib	mesh:C586847	ceritinib	ceritinib	chebi:78432
vandetinib	NA	NA	NA	NA
pazopanib	mesh:C516667	pazopanib	pazopanib	chebi:71219
axitinib	mesh:C503983	NA	NA	NA
vemurafenib	mesh:C551177	NA	NA	NA
dabrafenib	mesh:C561627	dabrafenib	dabrafenib	chebi:75045
selumetinib	mesh:C517975	selumetinib	AZD 6244	chebi:90227
trametinib	mesh:C560077	trametinib	trametinib	chebi:75998
combimetinib	NA	NA	NA	NA
everolimus	mesh:C107135	NA	NA	NA
temsirolimus	mesh:C401859	Temsirolimus	temsirolimus	chebi:79699
