word	mesh	match	name	chebi
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Ascorbic acid	mesh:D001205	NA	NA	NA
Uric acid	mesh:D014527	NA	NA	NA
Di-amino acid	mesh:D000596	NA	NA	NA
Histidinyl-valine	mesh:C013557	NA	NA	NA
3-maleylpyruvic acid	mesh:C113957	3-maleylpyruvic acid	maleylpyruvic acid	chebi:30859
9-oxo-2E-decenoic acid	mesh:C014066	NA	NA	NA
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
Glucuronic acid	mesh:D020723	NA	NA	NA
Homovanillic acid	mesh:D006719	Homovanillic Acid	homovanillic acid	chebi:545959
5-HT	mesh:D012701	Serotonin	serotonin	chebi:28790
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Sorbitol	mesh:D013012	Sorbitol	glucitol	chebi:30911
Homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
Biotin	mesh:D001710	Biotin	biotin	chebi:15956
Decanyl-L-carnitine	mesh:D002331	NA	NA	NA
2-Undecenoic acid	mesh:C538763	NA	NA	NA
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
13,14-dihydro-15	mesh:C488181	NA	NA	NA
