word	mesh	match	name	chebi
Pyruvate	mesh:D011773	NA	NA	NA
(S)-2-Acetolactate	mesh:C006359	NA	NA	NA
2-Acetolactate	mesh:C006359	NA	NA	NA
RO5071	mesh:C402748	NA	NA	NA
R03052	mesh:D024502	NA	NA	NA
3-Hydroxy-3-methyl-2-oxobutanoic acid	mesh:C005087	NA	NA	NA
lydroxy-3-methyl-2-oxobutanoic acid	mesh:C005087	NA	NA	NA
R04439	mesh:D024502	NA	NA	NA
2,3-Dihydroxy-3-methylbutanoate	mesh:C017447	isovaleryl-CoA	isovaleryl-coenzyme A	chebi:15487
3-Methyl-2-oxobutanoic acid	mesh:C005087	NA	NA	NA
R01214	mesh:D024502	NA	NA	NA
L-Valine	mesh:C035810	Gly-Val	glycylvaline	chebi:73922
Acetaldehydo	mesh:C097600	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
RO0224	mesh:C505453	NA	NA	NA
Q-Hydroxyethyl-ThPP	mesh:D013910	Thorium	thorium	chebi:33385
Glyoxylate RO0472	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
R04672	mesh:D024502	NA	NA	NA
RO0364	mesh:C521311	Taranabant	N-(3-(4-chlorophenyl)-2-(3-cyanophenyl)-1-methylpropyl)-2-methyl-2-((5-(trifluoromethyl)pyridin-2-yl)oxy)propanamide	chebi:177607
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
2-Hydroxyethyl-ThPP	mesh:C047467	NA	NA	NA
Hydroxy-3-methyl-2-oxobutanoic acid	mesh:C005087	NA	NA	NA
L-Serine	mesh:C047902	NA	NA	NA
Acetolactate	mesh:C006359	NA	NA	NA
R03051	mesh:D024502	NA	NA	NA
Q-Acetolactate	mesh:C006359	NA	NA	NA
Valine	mesh:C521924	NA	NA	NA
