word	mesh	match	name	chebi
Rb	mesh:D012413	Rubidium	rubidium atom	chebi:33322
O-S	mesh:D013455	Sulfur	polysulfur	chebi:17909
Rb	mesh:D012413	Rubidium	rubidium atom	chebi:33322
O-S	mesh:D013455	Sulfur	polysulfur	chebi:17909
Rb	mesh:D012413	Rubidium	rubidium atom	chebi:33322
Rb	mesh:D012413	Rubidium	rubidium atom	chebi:33322
Rb	mesh:D012413	Rubidium	rubidium atom	chebi:33322
Cd	mesh:D002104	Cadmium	cadmium atom	chebi:22977
Rb	mesh:D012413	Rubidium	rubidium atom	chebi:33322
PTTO Securin	mesh:C030002	NA	NA	NA
Cd	mesh:D002104	Cadmium	cadmium atom	chebi:22977
