word	source	identifier
methyl	MESH	C031105
carbonyl	MESH	C548957
NAD	MESH	D009243
Sodium	MESH	D012964
formate	MESH	D005561
THF	MESH	C006461
NADH	MESH	D009243
formyl-THF	MESH	C006461
methenyl-THF	MESH	C006461
methylene-THF	MESH	C006461
methyl-THF	MESH	C006461
acetyl-CoA	MESH	D000105
Formate	MESH	D005561
Formate-tetrahydrofolate	MESH	D013763
methenyl-tetrahydrofolate	MESH	C018092
methylene-tetrahydrofolate	MESH	D013763
NADP	MESH	D009249
5,10-methylene-tetrahydrofolate	MESH	C013123
5-methyl-tetrahydrofolate	MESH	D013763
iron-sulfur	MESH	D013455
Acetyl-CoA	MESH	D000105
Phosphate	MESH	D010710
Acetate	MESH	D000085
acetyl phosphate	MESH	C011632
acetate	MESH	D000085
