word	mesh	match	name	chebi
Glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
DHA	mesh:C111716	NA	NA	NA
DHAP	mesh:C017202	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Acetoacetyl	mesh:C010667	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
3-Hydroxybutyryl	mesh:C030372	NA	NA	NA
Acetoacetyl-CoA	mesh:C010667	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
3-Hydroxybutyryl-COA	mesh:C479798	NA	NA	NA
AcPt	mesh:C100582	NA	NA	NA
Ru5P	mesh:D012428	Ruthenium	ruthenium atom	chebi:30682
NADPHN	NA	NA	NA	NA
3-Hydroxybutyryl- A Acetoacetyl-CoA	mesh:C010667	NA	NA	NA
