word	mesh	match	name	chebi
Isomaltotriose	NA	Isomaltotriose	alpha-D-glucopyranosyl-(1->6)-alpha-D-glucopyranosyl-(1->6)-D-glucose	chebi:27649
Cellobiose	NA	CELLOBIOSE	beta-D-glucopyranosyl-(1->4)-beta-D-glucopyranose	chebi:36217
Melezitose	NA	Melezitose	alpha-D-glucopyranosyl-(1->3)-beta-D-fructofuranosyl alpha-D-glucopyranoside	chebi:6731
Mannoheptulose	NA	mannoheptulose	NA	chebi:78362
Glycine	NA	glycine	2-azaniumylacetate	chebi:57305
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Gluconic acid	NA	GLUCONIC ACID	D-gluconic acid	chebi:33198
Lactitol	NA	lactitol	4-O-beta-D-galactopyranosyl-D-glucitol	chebi:75323
Xylitol	NA	xylitol	(2R,3r,4S)-pentane-1,2,3,4,5-pentol	chebi:17151
Ribitol	NA	ribitol	(2R,3s,4S)-pentane-1,2,3,4,5-pentol	chebi:15963
Arabitol	NA	arabitol	NA	chebi:22605
Fructose-6-phosphate	NA	FRUCTOSE-6-PHOSPHATE	beta-D-fructofuranose 6-(dihydrogen phosphate)	chebi:16084
3-phosphoglycerate	NA	3-Phosphoglycerate	(2R)-2-hydroxy-3-(phosphonooxy)propanoic acid	chebi:17794
Linolenic acid	NA	linolenic acid	(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid	chebi:27432
Palmitoleic acid	NA	Palmitoleic acid	(9Z)-hexadec-9-enoic acid	chebi:28716
Palmitic acid	NA	palmitic acid	hexadecanoic acid	chebi:15756
Phosphoenolpyruvate	NA	phosphoenolpyruvate	2-(phosphonoatooxy)prop-2-enoate	chebi:58702
Shikimate	NA	shikimate	shikimate	chebi:36208
Nonadecanoic acid	NA	nonadecanoic acid	nonadecanoic acid	chebi:39246
Pantothenic acid	NA	Pantothenic acid	3-[(2R)-2,4-dihydroxy-3,3-dimethylbutanamido]propanoic acid	chebi:46905
Malonic acid	NA	MALONIC ACID	propanedioic acid	chebi:30794
Hexacosanoic acid	NA	hexacosanoic acid	hexacosanoic acid	chebi:31009
Citric acid	NA	CITRIC ACID	2-hydroxypropane-1,2,3-tricarboxylic acid	chebi:30769
Cis-aconitic acid	NA	cis-Aconitic acid	(1Z)-prop-1-ene-1,2,3-tricarboxylic acid	chebi:32805
Malic acid	NA	Malic acid	(2S)-2-hydroxybutanedioic acid	chebi:30797
Isocitric acid	NA	ISOCITRIC ACID	3-carboxy-2,3-dideoxy-L-threo-pentaric acid	chebi:151
Nucleotide	NA	Nucleotide	NA	chebi:36976
Uridine	NA	URIDINE	uridine	chebi:16704
Guanine	NA	guanine	guanine	chebi:16235
Fumaric acid	NA	FUMARIC ACID	(2E)-but-2-enedioic acid	chebi:18012
Glutamic acid	NA	Glutamic acid	2-aminopentanedioic acid	chebi:18237
Glutaric acid	NA	GLUTARIC ACID	pentanedioic acid	chebi:17859
