word	source	identifier
Melezitose	MESH	C005190
Galactosylglycerol Digalactosylglycerol	MESH	C007388
Galactinol	MESH	C013536
Campesterol	MESH	C021273
beta-sitosterol	MESH	C025473
Monostearin	MESH	C048159
Aconitate	MESH	D000156
Alanine	MESH	D000409
B-Alanine	MESH	D000409
Arabinose	MESH	D001089
Arginine	MESH	D001120
Asparagine	MESH	D001216
Aspartate	MESH	D001224
Cysteine	MESH	D003545
Erythritol	MESH	D004896
Ethanolamine	MESH	D004983
Fatty acids	MESH	D005227
Fructose	MESH	D005632
GABA	MESH	D005680
Galactose	MESH	D005690
Gluconate	MESH	D005942
Glucose	MESH	D005947
Glutamine	MESH	D005973
Glutathione	MESH	D005978
Glycerol	MESH	D005990
Glycerol-2-P	MESH	D005990
Glycerol-3-P	MESH	D005990
Glycine	MESH	D005998
Histidine	MESH	D006639
Isoleucine	MESH	D007532
Leucine	MESH	D007930
Linolenic acid	MESH	D008042
Lysine	MESH	D008239
Malonate	MESH	D008314
Maltose	MESH	D008320
Mannose	MESH	D008358
Methionine	MESH	D008715
Phenylalanine	MESH	D010649
Proline	MESH	D011392
Putrescine	MESH	D011700
Pyruvate	MESH	D011773
Rhamnose	MESH	D012210
Ribose	MESH	D012266
Salicylate	MESH	D012459
Serine	MESH	D012694
Ser	MESH	D012694
Spermidine	MESH	D013095
Stigmasterol	MESH	D013265
Succinate	MESH	D013386
Sucrose	MESH	D013395
Terpenoids	MESH	D013729
Threonine	MESH	D013912
Tyrosine	MESH	D014443
Valine	MESH	D014633
Glutamate	MESH	D018698
