word	mesh	match	name	chebi
Emodin anthrone	mesh:C049933	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Emodin	mesh:D004642	Emodin	emodin	chebi:42223
fructose	mesh:D005632	Fructose	fructose	chebi:28757
galactose	mesh:D005690	Galactose	galactose	chebi:28260
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Malonate	mesh:D008314	Malonates	malonate ester	chebi:38083
Malonyl Co A	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
Pyruvic acid	mesh:D019289	NA	NA	NA
Glucose-6-phosphate	mesh:D019298	NA	NA	NA
