word	mesh	match	name	chebi
Sugars	mesh:D002241	Carbohydrates	carbohydrate	chebi:16646
nucleosides	mesh:D009705	Nucleosides	nucleoside	chebi:33838
L-glutamate	NA	NA	NA	NA
Trehalose	mesh:D014199	Trehalose	alpha,alpha-trehalose	chebi:16551
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
Pyrimidine	mesh:C030986	NA	NA	NA
Purine	mesh:D011687	Purines	purines	chebi:26401
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
UDPG	mesh:D014532	NA	NA	NA
CDP CDP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
dGDP GDP	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
UTP	mesh:D014544	Uridine Triphosphate	UTP	chebi:15713
Glucosamine	mesh:D005944	Glucosamine	glucosamine	chebi:5417
GMP	mesh:C068152	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
Glucono-1,5lactone-6P	mesh:C106477	NA	NA	NA
Gluconate-6P	mesh:D005942	Gluconates	gluconates	chebi:33804
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
dAMP	mesh:C119077	NA	NA	NA
Ribulose	mesh:C100182	NA	NA	NA
dUDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
Ribose	mesh:D012266	NA	NA	NA
Glyceraldehyde-3-P	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
Phosphoenolpynuvale	NA	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Pentose-phosphate	mesh:D010429	Pentoses	pentose	chebi:25901
Inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
Amino acids	mesh:D000596	NA	NA	NA
