organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	ACTIN	ACTIN	ACTA1	58	famplex_relations	14	57	48
9606	Homo sapiens	Primates	ACTIN	ACTIN	ACTA2	59	famplex_relations	14	57	48
9606	Homo sapiens	Primates	ACTIN	ACTIN	ACTB	60	famplex_relations	14	57	48
9606	Homo sapiens	Primates	ACTIN	ACTIN	ACTC1	70	famplex_relations	14	57	48
9606	Homo sapiens	Primates	ACTIN	ACTIN	ACTG1	71	famplex_relations	14	57	48
9606	Homo sapiens	Primates	ACTIN	ACTIN	ACTG2	72	famplex_relations	14	57	48
9606	Homo sapiens	Primates	INS	INS	INS	3630	ncbigene_symbol	14	57	48
9606	Homo sapiens	Primates	LPA	LPA	LPA	4018	ncbigene_symbol	14	57	48
9606	Homo sapiens	Primates	F2	F2	F2	2147	ncbigene_symbol	14	57	48
9606	Homo sapiens	Primates	FGF19	FGF19	FGF19	9965	ncbigene_symbol	14	57	48
9606	Homo sapiens	Primates	DEGs,common18	DEGS	DEGS1	8560	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	LPAR	LPAR	LPAR1	1902	famplex_relations	14	57	48
9606	Homo sapiens	Primates	LPAR	LPAR	LPAR2	9170	famplex_relations	14	57	48
9606	Homo sapiens	Primates	LPAR	LPAR	LPAR3	23566	famplex_relations	14	57	48
9606	Homo sapiens	Primates	CXCR4	CXCR4	CXCR4	7852	ncbigene_symbol	14	57	48
9606	Homo sapiens	Primates	F2R	F2R	F2R	2149	ncbigene_symbol	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	FZD4	8322	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	NMUR1	10316	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	LGR6	59352	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	MRGPRX3	117195	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	MRGPRX4	117196	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GPR151	134391	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	OXER1	165140	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GPRC6A	222545	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	MRGPRX1	259249	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	VN1R17P	441931	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GPR166P	442206	ncbigene_synonym	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GRM1	2911	famplex_relations	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GRM2	2912	famplex_relations	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GRM3	2913	famplex_relations	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GRM4	2914	famplex_relations	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GRM5	2915	famplex_relations	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GRM6	2916	famplex_relations	14	57	48
9606	Homo sapiens	Primates	GPCR	GPCR	GRM7	2917	famplex_relations	14	57	48
