word	mesh	match	name	chebi
dTMP	mesh:C113124	NA	NA	NA
thymidine	mesh:D013936	Thymidine	thymidine	chebi:17748
thymidine	mesh:D013936	Thymidine	thymidine	chebi:17748
N,N-methylene THF	mesh:C006461	NA	NA	NA
glycine	mesh:D005998	Glycine	glycine	chebi:15428
serine hydroxymethyl	mesh:C047902	NA	NA	NA
thymidine	mesh:D013936	Thymidine	thymidine	chebi:17748
dTMP	mesh:C113124	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
dihydrofolate	mesh:C010920	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
nucleoside-diphosphate	mesh:D009705	Nucleosides	nucleoside	chebi:33838
thymidine	mesh:D013936	Thymidine	thymidine	chebi:17748
dTTP	mesh:C024157	NA	NA	NA
