organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	L18	L18	RPL18	6141	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	L18	L18	IGKV1D-13	28902	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	L18	L18	IGKV1-13	28939	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	FMNL3	FMNL3	FMNL3	91010	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SOCS7	SOCS7	SOCS7	30837	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SOCS7	SOCS7	SOCS4	122809	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	PIM2	PIM2	PIM2	11040	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	GPI	GPI	GPI	2821	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	GPI	GPI	GNPDA1	10007	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	EPHB4	EPHB4	EPHB4	2050	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	PEAK1	PEAK1	PEAK1	79834	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	CL11	CL11	COLEC11	78989	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL10	3627	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL11	6373	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL12	6387	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL13	10563	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL14	9547	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL9	4283	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	PF4	5196	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL1	2919	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL2	2920	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL3	2921	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL5	6374	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL6	6372	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL8	3576	famplex_relations	117	73
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	PPBP	5473	famplex_relations	117	73
9606	Homo sapiens	Primates	LRP8	LRP8	LRP8	7804	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	LRP8	LRP8	LRP8	7804	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	MSN	MSN	MSN	4478	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SRP19	SRP19	SRP19	6728	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	TERF1	TERF1	TERF1	7013	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SGK494	SGK494	RSKR	124923	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	TXNIP	TXNIP	TXNIP	10628	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ANKRD23	ANKRD23	ANKRD23	200539	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	GSK3B	GSK3B	GSK3B	2932	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ANP32E	ANP32E	ANP32E	81611	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	CAVI	CAVI	CA6	765	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	NEK4	NEK4	NEK4	6787	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	BTG2	BTG2	BTG2	7832	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	XRCC3	XRCC3	XRCC3	7517	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ETS	ETS	ETS1	2113	famplex_relations	117	73
9606	Homo sapiens	Primates	ETS	ETS	ETS2	2114	famplex_relations	117	73
9606	Homo sapiens	Primates	TFRC	TFRC	TFRC	7037	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	STAT3	STAT3	STAT3	6774	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	NDRG1	NDRG1	NDRG1	10397	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	FOXC1	FOXC1	FOXC1	2296	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	NONO	NONO	NONO	4841	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ARHGDIA	ARHGDIA	ARHGDIA	396	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	MAZ	MAZ	MAZ	4150	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	TNFRSF13C	TNFRSF13C	TNFRSF13C	115650	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	MNT	MNT	MNT	4335	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	BCLB	BCLB	BCL2L10	10017	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	XIAP	XIAP	XIAP	331	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ZNF417	ZNF417	ZNF417	147687	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SASH3	SASH3	SASH3	54440	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ZNF708	ZNF708	ZNF708	7562	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SAMD4B	SAMD4B	SAMD4B	55095	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	TFRČ	TFRC	TFRC	7037	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ZNF394	ZNF394	ZNF394	84124	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ZNF329,	ZNF329	ZNF329	79673	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	REL	REL	REL	5966	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	CCL11	CCL11	CCL11	6356	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	LDLR	LDLR	LDLR	3949	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	DIP2A	DIP2A	DIP2A	23181	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	E2F2	E2F2	E2F2	1870	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	E2F2	E2F2	E2F2	1870	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	SCML2	SCML2	SCML2	10389	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	PSD4	PSD4	PSD4	23550	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	WIPF3	WIPF3	WIPF3	644150	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	MDM2	MDM2	MDM2	4193	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ACVRL1	ACVRL1	ACVRL1	94	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	TPM3	TPM3	TPM3	7170	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	TEAD2	TEAD2	TEAD2	8463	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	TEAD2	TEAD2	TEAD2	8463	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	ZFP36L1	ZFP36L1	ZFP36L1	677	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	TPM4	TPM4	TPM4	7171	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	LCOR	LCOR	LCOR	84458	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	KMT2D	KMT2D	KMT2D	8085	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	WNT7B	WNT7B	WNT7B	7477	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	NGFR	NGFR	NGFR	4804	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SESN3	SESN3	SESN3	143686	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SLC39A1	SLC39A1	SLC39A1	27173	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	PRCP	PRCP	PRCP	5547	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	soCS7	SOCS7	SOCS7	30837	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	soCS7	SOCS7	SOCS4	122809	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	РЕАК1	PEAK1	PEAK1	79834	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	WNT7A	WNT7A	WNT7A	7476	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	WNT7A	WNT7A	WNT7A	7476	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	PTK2B	PTK2B	PTK2B	2185	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	FNTB	FNTB	FNTB	2342	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	FNTB	FNTB	CHURC1-FNTB	100529261	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	MLLT1	MLLT1	MLLT1	4298	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ZFP30	ZFP30	ZFP30	22835	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ŽNF70	ZNF70	ZNF70	7621	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ZNF329	ZNF329	ZNF329	79673	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	AGAP1	AGAP1	AGAP1	116987	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	AGAP1	AGAP1	AGAP1	116987	ncbigene_synonym	117	73
9606	Homo sapiens	Primates	TFAP2B	TFAP2B	TFAP2B	7021	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SLC35C2	SLC35C2	SLC35C2	51006	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	ACVR1B	ACVR1B	ACVR1B	91	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SRSF1	SRSF1	SRSF1	6426	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SÉSN3	SESN3	SESN3	143686	ncbigene_symbol	117	73
9606	Homo sapiens	Primates	SLC3A1	SLC3A1	SLC3A1	6519	ncbigene_symbol	117	73
