word	mesh	match	name	chebi
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
ADP	mesh:D000244	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
NADP	mesh:D009249	NA	NA	NA
B-hydroxyacyl	mesh:D001895	Boron	boron atom	chebi:27560
Malonyl	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
B-ketoacyl	mesh:D001895	Boron	boron atom	chebi:27560
INADH	NA	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
Acyl	mesh:D000214	NA	NA	NA
Acyl-CoA	mesh:D000214	NA	NA	NA
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
Carboxyacyl-CoA	mesh:C065987	NA	NA	NA
Trehalose	mesh:D014199	Trehalose	alpha,alpha-trehalose	chebi:16551
TMM	mesh:C068303	NA	NA	NA
