word	source	identifier
Jasmonic acid	MESH	C011006
Imidazole	MESH	C029899
Flavones	MESH	C043562
agmatine	MESH	D000376
alanine	MESH	D000409
arginine	MESH	D001120
asparagine	MESH	D001216
aspartate	MESH	D001224
carnitine	MESH	D002331
O-phospho-choline	MESH	D002794
choline	MESH	D002794
cysteine	MESH	D003545
fructose	MESH	D005632
GABA	MESH	D005680
galactose	MESH	D005690
glucose	MESH	D005947
Glutamine	MESH	D005973
glycerol Glycerol-3P	MESH	D005990
glycine	MESH	D005998
histidine	MESH	D006639
inositol	MESH	D007294
Isoflavones	MESH	D007529
leucine	MESH	D007930
lysine	MESH	D008239
malate	MESH	D008293
malonate	MESH	D008314
mannose	MESH	D008358
methionine	MESH	D008715
Phenols	MESH	D010636
proline	MESH	D011392
putrescine	MESH	D011700
pyruvate	MESH	D011773
salicylate	MESH	D012459
serine	MESH	D012694
Spermine	MESH	D013096
succinate	MESH	D013386
sucrose	MESH	D013395
threonine	MESH	D013912
trehalose	MESH	D014199
Tryptophan	MESH	D014364
tyrosine	MESH	D014443
Beta-alanine	MESH	D015091
Glutamate	MESH	D018698
lactate	MESH	D019344
