word	mesh	match	name	chebi
18F-FDG	mesh:D019788	Fluorodeoxyglucose F18	2-deoxy-2-((18)F)fluoro-D-glucose	chebi:49134
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Serine	mesh:C047902	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
carbon	mesh:D002244	Carbon	carbon atom	chebi:27594
Alanine	mesh:D000409	Alanine	alanine	chebi:16449
Choline	mesh:D002794	Choline	choline	chebi:15354
Pyruvate Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
Lactate	mesh:D019344	NA	NA	NA
Methionine	mesh:D008715	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
TCA	mesh:C000589078	NA	NA	NA
glutamate	NA	NA	NA	NA
