word	mesh	match	name	chebi
Sphingosine-1-phosphate	NA	sphingosine-1-phosphate	(2S,3R,4E)-2-amino-3-hydroxyoctadec-4-en-1-yl dihydrogen phosphate	chebi:37550
Drugs	NA	drugs	NA	chebi:23888
Safingol	NA	Safingol	sphinganine	chebi:16566
Sphingosine	NA	SPHINGOSINE	(2R,3S,4Z)-2-aminooctadec-4-ene-1,3-diol	chebi:45719
Ceramide	NA	ceramide	an N-acylsphing-4-enine	chebi:52639
Sphingomyelin	NA	Sphingomyelin	NA	chebi:89491
Glycosphingolipids	NA	glycosphingolipids	NA	chebi:24402
Glucosylceramide	NA	glucosylceramide	NA	chebi:195532
Sphingomyelin	NA	Sphingomyelin	NA	chebi:89491
Ceramide	NA	ceramide	an N-acylsphing-4-enine	chebi:52639
Fingolimod	NA	fingolimod	2-amino-2-[2-(4-octylphenyl)ethyl]propane-1,3-diol	chebi:63115
Ceramide	NA	ceramide	an N-acylsphing-4-enine	chebi:52639
Sphinganine	NA	sphinganine	(2S,3R)-1,3-dihydroxyoctadecan-2-aminium	chebi:57817
Dihydroceramide	NA	Dihydroceramide	an N-acylsphinganine	chebi:31488
Nucleus	NA	nucleus	nucleus	chebi:33252
DES	NA	DES	4,4'-(3E)-hex-3-ene-3,4-diyldiphenol	chebi:41922
CERAMIDE	NA	ceramide	an N-acylsphing-4-enine	chebi:52639
Sphingosine-1-phosphate	NA	sphingosine-1-phosphate	(2S,3R,4E)-2-amino-3-hydroxyoctadec-4-en-1-yl dihydrogen phosphate	chebi:37550
S1P	NA	S1P	(2S,3R,4E)-2-amino-3-hydroxyoctadec-4-en-1-yl dihydrogen phosphate	chebi:37550
