word	mesh	match	name	chebi
Cartamyl	NA	NA	NA	NA
Omithine	NA	NA	NA	NA
dH	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
L-glutamine	NA	NA	NA	NA
Citruline A	mesh:C113426	NA	NA	NA
LprolireLa-pymoinescarbonylate	mesh:D007811	Lanthanum	lanthanum atom	chebi:33336
proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
polyamines	mesh:D011073	NA	NA	NA
Urea	mesh:D014508	Urea	urea	chebi:16199
Arginine	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
aketogitarate	NA	NA	NA	NA
Arg	mesh:C076685	Arg-Arg	arginylarginine	chebi:73811
Nitric Oxide	mesh:D009569	Nitric Oxide	nitric oxide	chebi:16480
Arginine NO	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
Cine	NA	NA	NA	NA
L-arginine	NA	NA	NA	NA
