word	mesh	match	name	chebi
Palmitoyl-CoA	mesh:D010171	Palmitoyl Coenzyme A	palmitoyl-CoA	chebi:15525
PLP	mesh:C094765	NA	NA	NA
Dihydrosphingosine	mesh:C005682	NA	NA	NA
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Dihydroceramide	mesh:C109343	NA	NA	NA
L-serine	mesh:C047902	NA	NA	NA
Phytosphingosine	mesh:C012491	phytosphingosine	phytosphingosine	chebi:46961
Sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
Sphingosine-1-phosphate	mesh:C060506	sphingosine 1-phosphate	sphingosine 1-phosphate	chebi:37550
Ethanol	mesh:D000431	Ethanol	ethanol	chebi:16236
phosphate	mesh:D010710	NA	NA	NA
