word	mesh	match	name	chebi
FLC	mesh:C481874	NA	NA	NA
FLC	mesh:C481874	NA	NA	NA
Zn	mesh:D015032	NA	NA	NA
FLC	mesh:C481874	NA	NA	NA
Zn	mesh:D015032	NA	NA	NA
FLC	mesh:C481874	NA	NA	NA
Fluconazole	mesh:D015725	Fluconazole	fluconazole	chebi:46081
Zn	mesh:D015032	NA	NA	NA
FLC	mesh:C481874	NA	NA	NA
Zn	mesh:D015032	NA	NA	NA
Cu	mesh:D003300	Copper	copper atom	chebi:28694
FLC	mesh:C481874	NA	NA	NA
Cu	mesh:D003300	Copper	copper atom	chebi:28694
FLC	mesh:C481874	NA	NA	NA
FLC	mesh:C481874	NA	NA	NA
FLC	mesh:C481874	NA	NA	NA
Cu	mesh:D003300	Copper	copper atom	chebi:28694
Cu	mesh:D003300	Copper	copper atom	chebi:28694
Zn	mesh:D015032	NA	NA	NA
Ergosterol	mesh:D004875	Ergosterol	ergosterol	chebi:16933
sterols Fluconazole Copper Zinc	mesh:D013261	Sterols	sterol	chebi:15889
FLC	mesh:C481874	NA	NA	NA
Zn	mesh:D015032	NA	NA	NA
FLC	mesh:C481874	NA	NA	NA
Copper	mesh:D003300	Copper	copper atom	chebi:28694
Fluconazole	mesh:D015725	Fluconazole	fluconazole	chebi:46081
Cu	mesh:D003300	Copper	copper atom	chebi:28694
FLC	mesh:C481874	NA	NA	NA
Cu	mesh:D003300	Copper	copper atom	chebi:28694
FLC	mesh:C481874	NA	NA	NA
FLC	mesh:C481874	NA	NA	NA
