word	mesh	match	name	chebi
butein	mesh:C040918	NA	NA	NA
Phytoene	mesh:C100185	NA	NA	NA
L-aspartate	mesh:D001224	NA	NA	NA
B-carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
CDP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
CDP ME C8-C9	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
L-isoleucine	mesh:D007532	Isoleucine	L-isoleucine	chebi:17191
L-leucine	mesh:D007930	Leucine	L-leucine	chebi:15603
lysine	mesh:D008239	Lysine	L-lysine	chebi:18019
l-phosphate	mesh:D010710	NA	NA	NA
phosphate	mesh:D010710	NA	NA	NA
L-serine	mesh:D012694	Serine	L-serine	chebi:17115
Tryptophan	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
tyrosine	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
L-valine	mesh:D014633	Valine	L-valine	chebi:16414
linolenate	mesh:D017962	NA	NA	NA
Zeta-carotene	mesh:D024321	zeta Carotene	all-trans-zeta-carotene	chebi:28068
