organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	CD4*	CD4	CD4	920	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	IL-2	IL-2	IL2	3558	ncbigene_synonym	12	12
9606	Homo sapiens	Primates	JAK1/3E	JAK1	JAK1	3716	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	JAK1	JAK1	JAK1	3716	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	(JAK1	JAK1	JAK1	3716	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	(JAK1/3X	JAK1	JAK1	3716	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	socs	SOCS	CISH	1154	ncbigene_synonym	12	12
9606	Homo sapiens	Primates	YTHDF1-3	YTHDF3	YTHDF3	253943	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	YTHDF1-3	YTHDF2	YTHDF2	51441	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	YTHDF1-3	YTHDF1	YTHDF1	54915	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	METTL3	METTL3	METTL3	56339	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	IL-7	IL-7	IL7	3574	ncbigene_synonym	12	12
9606	Homo sapiens	Primates	IL-7	IL-7	LINC02605	112935892	ncbigene_synonym	12	12
9606	Homo sapiens	Primates	VHL	VHL	VHL	7428	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	HIF-a	HIFA	HIF1A	3091	famplex_relations	12	12
9606	Homo sapiens	Primates	HIF-a	HIFA	EPAS1	2034	famplex_relations	12	12
9606	Homo sapiens	Primates	HIF-a	HIFA	HIF3A	64344	famplex_relations	12	12
9606	Homo sapiens	Primates	YTHDF2	YTHDF2	YTHDF2	51441	ncbigene_symbol	12	12
9606	Homo sapiens	Primates	ICOS	ICOS	ICOS	29851	ncbigene_symbol	12	12
