word	mesh	match	name	chebi
Galangin	NA	Galangin	3,5,7-trihydroxy-2-phenyl-4H-chromen-4-one	chebi:5262
Cinnamoyl-CoA	NA	Cinnamoyl-CoA	3'-phosphoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-{[3-oxo-3-({2-[(3-phenylprop-2-enoyl)sulfanyl]ethyl}amino)propyl]amino}butyl] dihydrogen diphosphate}	chebi:15463
chalcone	NA	Chalcone	1,3-diphenylprop-2-en-1-one	chebi:27618
Isoliquiritigenin	NA	isoliquiritigenin	isoliquiritigenin	chebi:310312
Garbanzol	NA	Garbanzol	(2R,3R)-3,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one	chebi:27587
Butein	NA	Butein	(2E)-1-(2,4-dihydroxyphenyl)-3-(3,4-dihydroxyphenyl)prop-2-en-1-one	chebi:3237
Phloretin	NA	phloretin	phloretin	chebi:17276
Phlorizin	NA	phlorizin	phlorizin	chebi:8113
4-coumaroyl-CoA	NA	4-Coumaroyl-CoA	3'-phosphoadenosine 5'-{3-[(3R)-3-hydroxy-4-({3-[(2-{[3-(4-hydroxyphenyl)prop-2-enoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] dihydrogen diphosphate}	chebi:15499
(+)-Afzelechin	NA	(+)-afzelechin	(2R,3S)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,5,7-triol	chebi:2507
Naringenin	NA	NARINGENIN	(2S)-naringenin	chebi:17846
chalcone	NA	Chalcone	1,3-diphenylprop-2-en-1-one	chebi:27618
Naringenin	NA	NARINGENIN	(2S)-naringenin	chebi:17846
Pelargonidin	NA	pelargonidin	7-hydroxy-2-(4-hydroxyphenyl)chromenium-3,5-bis(olate)	chebi:144777
ANS	NA	ANS	8-anilinonaphthalene-1-sulfonic acid	chebi:39708
ANS	NA	ANS	8-anilinonaphthalene-1-sulfonic acid	chebi:39708
shikimic acid	NA	Shikimic acid	(3R,4S,5R)-3,4,5-trihydroxycyclohex-1-ene-1-carboxylic acid	chebi:16119
shikimic acid	NA	Shikimic acid	(3R,4S,5R)-3,4,5-trihydroxycyclohex-1-ene-1-carboxylic acid	chebi:16119
quinic acid	NA	Quinic acid	1L-1(OH),3,4/5-tetrahydroxycyclohexanecarboxylic acid	chebi:17521
quinic acid	NA	Quinic acid	1L-1(OH),3,4/5-tetrahydroxycyclohexanecarboxylic acid	chebi:17521
Kaempferol	NA	kaempferol	5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-olate	chebi:58573
Apigenin	NA	apigenin	5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-olate	chebi:58470
Caffeoyl-CoA	NA	Caffeoyl-CoA	3'-phosphoadenosine 5'-{3-[(3R)-4-{[3-({2-[(3,4-dihydroxyphenylprop-2-enoyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl] dihydrogen diphosphate}	chebi:15518
Eriodictyol chalcone	NA	Eriodictyol chalcone	3-(3,4-dihydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)prop-2-en-1-one	chebi:10836
Quercetin	NA	quercetin	2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-4-oxo-4-chromen-7-olate	chebi:57694
(-)-Epicatechin	NA	(-)-Epicatechin	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	chebi:90
Feruloyl-CoA	NA	feruloyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-4-({3-[(2-{[3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] diphosphate}	chebi:57276
chalcone	NA	Chalcone	1,3-diphenylprop-2-en-1-one	chebi:27618
Luteolin	NA	luteolin	2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-4H-chromen-7-olate	chebi:57545
Tricetin	NA	tricetin	5-hydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-7-olate	chebi:60045
Dihydrotricetin	NA	Dihydrotricetin	(2S)-dihydrotricetin	chebi:48026
Dihydromyricetin	NA	Dihydromyricetin	(2R,3R)-dihydromyricetin	chebi:28429
Dihydroquercetin	NA	Dihydroquercetin	(2R,3R)-dihydroquercetin	chebi:17948
Leucocyanidin	NA	Leucocyanidin	(2R,3S,4S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol	chebi:15758
Cyanidin	NA	cyanidin	2-(3,4-dihydroxyphenyl)-7-hydroxychromenium-3,5-diolate	chebi:71682
ANS	NA	ANS	8-anilinonaphthalene-1-sulfonic acid	chebi:39708
ANS	NA	ANS	8-anilinonaphthalene-1-sulfonic acid	chebi:39708
(-)-Epigallocatechin	NA	(-)-Epigallocatechin	(2R,3R)-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	chebi:42255
Leucodelphinidin	NA	leucodelphinidin	2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromene-3,4,5,7-tetrol	chebi:71216
Delphinidin	NA	delphinidin	7-hydroxy-2-(3,4,5-trihydroxyphenyl)chromenium-3,5-bis(olate)	chebi:144775
ANS	NA	ANS	8-anilinonaphthalene-1-sulfonic acid	chebi:39708
