word	mesh	match	name	chebi
Finasteride	mesh:D018120	Finasteride	finasteride	chebi:5062
pp-DDE	mesh:D003633	NA	NA	NA
Pyrifluquinazon	mesh:C581681	pyrifluquinazon	1,1,3,4-tetrahydro-6-(1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl)quinazolin-2,4-dione	chebi:142784
Procymidone	mesh:C035988	NA	NA	NA
Vinclozolin	mesh:C025643	NA	NA	NA
Androgen	mesh:D000728	Androgens	androgen	chebi:50113
androgen	mesh:D000728	Androgens	androgen	chebi:50113
Prochloraz	mesh:C045362	prochloraz	prochloraz	chebi:8434
testosterone	mesh:D013739	Testosterone	testosterone	chebi:17347
Simvastatin	mesh:D019821	Simvastatin	simvastatin	chebi:9150
cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Phthalates	mesh:C032279	NA	NA	NA
