word	mesh	match	name	chebi
Maltose	mesh:D008320	Maltose	maltose	chebi:17306
AZI09_10325	mesh:C066072	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
Maltose	mesh:D008320	Maltose	maltose	chebi:17306
Maltose	mesh:D008320	Maltose	maltose	chebi:17306
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
UTP--glucose-1-phosphate	mesh:C031590	NA	NA	NA
UTP	mesh:D014544	Uridine Triphosphate	UTP	chebi:15713
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
Glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Nucleoside-diphosphate	mesh:D009705	Nucleosides	nucleoside	chebi:33838
10330 AZ109_10325 AZI09_10320	mesh:C532440	NA	NA	NA
