word	mesh	match	name	chebi
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Trehalose	NA	TREHALOSE	alpha,alpha-trehalose	chebi:16551
PEP	NA	PEP	2-(phosphonooxy)prop-2-enoic acid	chebi:44897
Fumarate	NA	fumarate	fumarate	chebi:29806
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Alanine	NA	ALANINE	L-alanine	chebi:16977
Fatty acids	NA	fatty acids	fatty acids	chebi:35366
Lipids	NA	lipids	lipids	chebi:18059
Acetate	NA	acetate	acetate	chebi:30089
Oxaloacetate	NA	oxaloacetate	2-oxobutanedioate	chebi:16452
Citrate	NA	citrate	NA	chebi:133748
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
Glyoxylate	NA	glyoxylate	glyoxylate	chebi:36655
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Succinate	NA	succinate	succinate	chebi:30031
Glycine	NA	glycine	2-azaniumylacetate	chebi:57305
CO2	NA	CO2	methanedione	chebi:16526
Succinate	NA	succinate	succinate	chebi:30031
CO2	NA	CO2	methanedione	chebi:16526
Glutamate	NA	Glutamate	(2S)-2-aminopentanedioic acid	chebi:16015
Ethanol	NA	ethanol	ethanol	chebi:16236
