word	mesh	match	name	chebi
D12-prostaglandin J2	mesh:C037112	NA	NA	NA
Bortezomib Celastrol	mesh:C050414	NA	NA	NA
(-)Hexylitaconic acid	mesh:C426868	NA	NA	NA
Chlorofusin	mesh:C434864	NA	NA	NA
Panepophenanthrin	mesh:C468593	NA	NA	NA
CEP18770 Curcumin	mesh:C527966	delanzomib	delanzomib	chebi:141530
Leucettamol A	mesh:C540199	NA	NA	NA
MLN9708 Disulfiram	mesh:C548400	ixazomib	ixazomib	chebi:90942
JNJ26854165	mesh:C568210	NA	NA	NA
Carzifomib Catechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
Isatin	mesh:D007510	Isatin	isatin	chebi:27539
Pyridones	mesh:D011728	Pyridones	pyridone	chebi:38183
Chalcones	mesh:D047188	Chalcones	chalcones	chebi:23086
