word	mesh	match	name	chebi
AFB1-endo-8,9-epoxide	mesh:C006426	aflatoxin B1 exo-8,9-epoxide	aflatoxin B1-2,3-oxide	chebi:30725
AFB1-Glutathione	mesh:C074511	NA	NA	NA
AFB1-Mercapturic acid	mesh:C074511	NA	NA	NA
AFB1	mesh:C074511	NA	NA	NA
AFB1-exo-8,9-epoxide	mesh:C006426	aflatoxin B1 exo-8,9-epoxide	aflatoxin B1-2,3-oxide	chebi:30725
AFB1-8,9-dihydrodiol	mesh:C074511	NA	NA	NA
AFB1-dialdehyde	mesh:C074511	NA	NA	NA
AFB1-Lysine	mesh:C074511	NA	NA	NA
AFB1-N2-Guanine	mesh:C074511	NA	NA	NA
AFB1-Formamidopyrimidine	mesh:C074511	NA	NA	NA
