word	mesh	match	name	chebi
fatty acids	NA	fatty acids	fatty acids	chebi:35366
fatty acids	NA	fatty acids	fatty acids	chebi:35366
COA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
fatty acid	NA	Fatty acid	fatty acids	chebi:35366
fatty acid	NA	Fatty acid	fatty acids	chebi:35366
fatty acid	NA	Fatty acid	fatty acids	chebi:35366
ACP	NA	ACP	NA	chebi:13534
fatty acid	NA	Fatty acid	fatty acids	chebi:35366
fatty acids	NA	fatty acids	fatty acids	chebi:35366
fatty acids	NA	fatty acids	fatty acids	chebi:35366
ACP	NA	ACP	NA	chebi:13534
