word	mesh	match	name	chebi
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
H++	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
ADP	mesh:D000244	NA	NA	NA
14-3-3 Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
ADP	mesh:D000244	NA	NA	NA
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
