word	mesh	match	name	chebi
Simvastatin	mesh:D019821	Simvastatin	simvastatin	chebi:9150
Atorvastatin	mesh:C065179	NA	NA	NA
Lovastatin	mesh:D008148	Lovastatin	lovastatin	chebi:40303
Isoprenoids	mesh:D013729	terpene	Terpenes	chebi:35186
Pravastatin	mesh:D017035	NA	NA	NA
Pitavastatin	mesh:C108475	pitavastatin	pitavastatin	chebi:32020
Rosuvastatin	mesh:C422923	NA	NA	NA
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Fluvastatin	mesh:C065180	NA	NA	NA
Steroid	mesh:D013256	Steroids	steroid	chebi:35341
estrogen	mesh:D004967	estrogen	Estrogens	chebi:50114
O Statins	mesh:D019821	Simvastatin	simvastatin	chebi:9150
estrogens	mesh:D004967	estrogen	Estrogens	chebi:50114
