word	mesh	match	name	chebi
TMAO	mesh:C005855	NA	NA	NA
trans-aconitate	mesh:D000156	Aconitic Acid	aconitic acid	chebi:22211
Arginine	mesh:D001120	Arginine	arginine	chebi:29016
Creatine	mesh:D003401	Creatine	creatine	chebi:16919
Creatinine	mesh:D003404	Creatinine	creatinine	chebi:16737
Formaldehyde	mesh:D005557	Formaldehyde	formaldehyde	chebi:16842
Formate	mesh:D005561	NA	NA	NA
Fumarate	mesh:D005650	NA	NA	NA
2-oxo-glutarate	mesh:D005977	Glutarates	glutarate	chebi:24329
Isocitrate	mesh:D007523	NA	NA	NA
Lysine	mesh:D008239	Lysine	L-lysine	chebi:18019
Methylamine	mesh:D008744	Methylamines	methylamines	chebi:25274
Sarcosine	mesh:D012521	Sarcosine	sarcosine	chebi:15611
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Taurine A	mesh:D013654	Taurine	taurine	chebi:15891
Beta-Alanine A	mesh:D015091	beta-Alanine	beta-alanine	chebi:16958
Lactate	mesh:D019344	NA	NA	NA
