word	mesh	match	name	chebi
1,2-Diacylglycerol	NA	1,2-Diacylglycerol	a 1,2-diacyl-sn-glycerol	chebi:17815
ASP	NA	Asp	aspartic acid	chebi:22660
Phosphatide	NA	phosphatide	NA	chebi:37739
CDP	NA	CDP	5'-O-[(phosphonatooxy)phosphinato]cytidine	chebi:58069
Phytate	NA	Phytate	myo-inositol hexakis(dihydrogen phosphate)	chebi:17401
scyllo-inositol	NA	scyllo-inositol	scyllo-inositol	chebi:10642
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
D-chiro-Inositol	NA	D-chiro-inositol	1D-chiro-inositol	chebi:27372
D-chiro-inositol	NA	D-chiro-inositol	1D-chiro-inositol	chebi:27372
Dihydroxyacetone	NA	dihydroxyacetone	dihydroxyacetone	chebi:16016
phosphate	NA	Phosphate	tetraoxophosphoric acid	chebi:26078
