word	mesh	match	name	chebi
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
ATP ADP AMP Adenosine	mesh:D000244	NA	NA	NA
[AMP][ATP]	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
Inosine	mesh:D007288	Inosine	inosine	chebi:17596
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
Inosine	mesh:D007288	Inosine	inosine	chebi:17596
Methionine	mesh:D008715	NA	NA	NA
CH3	mesh:C103208	NA	NA	NA
