word	mesh	match	name	chebi
mRNA	NA	mRNA	mRNA	chebi:33699
HMG-CoA	NA	HMG-CoA	3'-phosphoadenosine 5'-{3-[(3R)-4-({3-[(2-{[(3S)-4-carboxy-3-hydroxy-3-methylbutanoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-3-hydroxy-2,2-dimethyl-4-oxobutyl] dihydrogen diphosphate}	chebi:15467
Farnesyl	NA	FARNESYL	(6E,10E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl	chebi:36535
diphosphate	NA	diphosphate	diphosphate	chebi:33019
mRNA	NA	mRNA	mRNA	chebi:33699
Squalene	NA	squalene	(6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene	chebi:15440
Lanosterol	NA	lanosterol	lanosterol	chebi:16521
Cholesterol	NA	cholesterol	cholesterol	chebi:16113
Farnesyl	NA	FARNESYL	(6E,10E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl	chebi:36535
diphosphate	NA	diphosphate	diphosphate	chebi:33019
mRNA	NA	mRNA	mRNA	chebi:33699
Squalene	NA	squalene	(6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene	chebi:15440
mRNA	NA	mRNA	mRNA	chebi:33699
Squalene	NA	squalene	(6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene	chebi:15440
Metabolite	NA	metabolite	metabolite	chebi:25212
mRNA	NA	mRNA	mRNA	chebi:33699
