word	mesh	match	name	chebi
Hydroxytestosterone	mesh:D006915	NA	NA	NA
11-Ketotestosterone	mesh:C003600	11-oxotestosterone	11-ketotestosterone	chebi:34133
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
Hydroxypregnenolone	mesh:D006907	17-alpha-Hydroxypregnenolone	17alpha-hydroxypregnenolone	chebi:28750
Hydroxyprogesterone	mesh:D006908	NA	NA	NA
Androstenedione	mesh:D000735	Androstenedione	androst-4-ene-3,17-dione	chebi:16422
Testosterone	mesh:D013739	Testosterone	testosterone	chebi:17347
Estradiol	mesh:D004958	Estradiol	17beta-estradiol	chebi:16469
E2	mesh:D004958	Estradiol	17beta-estradiol	chebi:16469
