word	mesh	match	name	chebi
Ketamine	mesh:D007649	Ketamine	ketamine	chebi:6121
ORG26576	mesh:C545643	NA	NA	NA
Piracetam	mesh:D010889	Piracetam	Piracetam	chebi:32010
Aniracetam	mesh:C036466	aniracetam	aniracetam	chebi:47943
Memantine	mesh:D008559	Memantine	memantine	chebi:64312
ketamine	mesh:D007649	Ketamine	ketamine	chebi:6121
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Cycloserine	mesh:D003523	NA	NA	NA
Fasudil	mesh:C049347	NA	NA	NA
Nifedpine	NA	NA	NA	NA
Verapamil	mesh:D014700	Verapamil	verapamil	chebi:9948
Diltiazem	mesh:D004110	Diltiazem	diltiazem	chebi:101278
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Secramine	mesh:C508970	NA	NA	NA
Statins	mesh:D019821	Simvastatin	simvastatin	chebi:9150
Prenyl	mesh:C016077	NA	NA	NA
