word	mesh	match	name	chebi
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
hydroxycholesterol	mesh:D006888	NA	NA	NA
Oxysterol	mesh:C083714	Arthrofactin	arthrofactin	chebi:80022
Sterol	mesh:D013261	Sterols	sterol	chebi:15889
27-dihydroxy	mesh:C072789	NA	NA	NA
cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Cholic acid	mesh:D002793	NA	NA	NA
Chenodeoxycholic acid	mesh:D002635	Chenodeoxycholic Acid	chenodeoxycholic acid	chebi:16755
CDCA	mesh:C081330	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Taurine	mesh:D013654	Taurine	taurine	chebi:15891
T-CDCA	mesh:C081330	NA	NA	NA
Deoxycholic acid	mesh:D003840	Deoxycholic Acid	deoxycholic acid	chebi:28834
DCA	mesh:C048628	NA	NA	NA
Lithocholic acid	mesh:D008095	Lithocholic Acid	isolithocholic acid	chebi:81253
LCA	mesh:C502354	NA	NA	NA
