word	mesh	match	name	chebi
Polyethylene glycol	mesh:D011092	Polyethylene Glycols	poly(ethylene glycol)	chebi:46793
PEG	mesh:C499599	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
HO-(CH2)50-(CH2)s	mesh:C103208	NA	NA	NA
Poly(e-caprolactone)diol	mesh:C121056	NA	NA	NA
Sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
(CH22)3-0	mesh:C103208	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Polylactic acid diol	mesh:C010506	NA	NA	NA
Sn	mesh:D014001	Tin	tin atom	chebi:27007
Toluene	mesh:D014050	Toluene	toluene	chebi:17578
CH2	mesh:C103208	NA	NA	NA
DMSO	mesh:D004121	Dimethyl Sulfoxide	dimethyl sulfoxide	chebi:28262
CH210	mesh:C542010	NA	NA	NA
Sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
Polyurethanes	mesh:D011140	NA	NA	NA
6-Hexamethylene	mesh:C027765	NA	NA	NA
diisocyanate	mesh:C059330	NA	NA	NA
VOH	NA	NA	NA	NA
