word	mesh	match	name	chebi
Poly(3-hydroxybutyrate)	mesh:C003182	poly(3-hydroxybutyrate)	poly-beta-hydroxybutyrate	chebi:53389
Acetoacetyl-CoA	mesh:C010667	NA	NA	NA
R-(-)-3-Hydroxybutyryl-CoA	mesh:C030372	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Ethanol	mesh:D000431	Ethanol	ethanol	chebi:16236
Formate	mesh:D005561	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
Pyruvate	mesh:D011773	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
