word	mesh	match	name	chebi
4-Coumaroyl-CoA	NA	4-Coumaroyl-CoA	3'-phosphoadenosine 5'-{3-[(3R)-3-hydroxy-4-({3-[(2-{[3-(4-hydroxyphenyl)prop-2-enoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] dihydrogen diphosphate}	chebi:15499
13-HPOTRE	NA	13-HpOTrE	(9Z,11E,15Z)-13-hydroperoxyoctadeca-9,11,15-trienoic acid	chebi:145300
13-HPOTRE	NA	13-HpOTrE	(9Z,11E,15Z)-13-hydroperoxyoctadeca-9,11,15-trienoic acid	chebi:145300
Leucocyanidin	NA	Leucocyanidin	(2R,3S,4S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol	chebi:15758
Leucocyanidin	NA	Leucocyanidin	(2R,3S,4S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol	chebi:15758
OPC8-CoA	NA	OPC8-CoA	OPC8-CoA	chebi:138396
OPC8-COA	NA	OPC8-CoA	OPC8-CoA	chebi:138396
Catechin	NA	catechin	NA	chebi:23053
Catechin	NA	catechin	NA	chebi:23053
OPC8-CoA	NA	OPC8-CoA	OPC8-CoA	chebi:138396
OPC8-CoA	NA	OPC8-CoA	OPC8-CoA	chebi:138396
