word	mesh	match	name	chebi
Acyl-CoA	mesh:D000214	NA	NA	NA
Serine	mesh:C047902	NA	NA	NA
P-OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
Acyl-CoA	mesh:D000214	NA	NA	NA
N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
O	mesh:D013481	Superoxides	superoxide	chebi:18421
serine	mesh:C047902	NA	NA	NA
ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
sphingolipid	mesh:D013107	Sphingolipids	sphingolipid	chebi:26739
sphingolipid	mesh:D013107	Sphingolipids	sphingolipid	chebi:26739
ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
