word	mesh	match	name	chebi
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Cholesterol esters	mesh:D002788	Cholesterol Esters	cholesteryl ester	chebi:17002
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Malonyl-CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
NADPH	mesh:D009249	NA	NA	NA
Fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Fatty acyl-CoA	mesh:D000214	NA	NA	NA
Carnitine	mesh:D002331	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Citrate	mesh:C102006	NA	NA	NA
Acylcarnitine	mesh:C116917	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
acyl-CoA	mesh:D000214	NA	NA	NA
