word	mesh	match	name	chebi
5,6,7,8-tetrahydrobiopterin	mesh:C003402	sapropterin	sapropterin	chebi:59560
4a-hydroxy-tetrahydrobiopterin	mesh:C003402	sapropterin	sapropterin	chebi:59560
6-pyruvoyl tetrahydrobiopterin	mesh:C003402	sapropterin	sapropterin	chebi:59560
6-pyruvoyl-tetrahydrobiopterin	mesh:C003402	sapropterin	sapropterin	chebi:59560
8-dihydrobiopterin dihydrofolate	mesh:C010920	NA	NA	NA
1-OH-2-oxo tetrahydropterin	mesh:C011552	tetrahydropterin	tetrahydropterin	chebi:30436
1-oxo-2-OH tetrahydropterin	mesh:C011552	tetrahydropterin	tetrahydropterin	chebi:30436
8-dihydroneopterin-triphosphate	mesh:C013490	NA	NA	NA
Quinonoid-dihydrobiopterin	mesh:C017226	NA	NA	NA
6-lactoyl-7,8-Dihydropterin	mesh:C025596	NA	NA	NA
6-lactoyl tetrahydropterin	mesh:C041361	NA	NA	NA
melatonin	mesh:D008550	Melatonin	melatonin	chebi:16796
Phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
pterin-4a-carbinolamine	mesh:D011622	Pterins	pterins	chebi:26375
