word	mesh	match	name	chebi
 Me  SO,Me 	mesh:C443440	NA	NA	NA
KOAS  Me  Rh-Rh  Me  Rh-Rh  Me 	mesh:D012238	Rhodium	rhodium atom	chebi:33359
Oxygen	mesh:D010100	Oxygen	dioxygen	chebi:15379
Rh	mesh:D012238	Rhodium	rhodium atom	chebi:33359
 Me  Rh-Rh  Me  Nitrene	mesh:D012238	Rhodium	rhodium atom	chebi:33359
Rh-Rh	mesh:D012238	Rhodium	rhodium atom	chebi:33359
 Me  IMe  Me  Me  Nitrenoid	mesh:C402270	NA	NA	NA
RO  Me  Rh-Rh	mesh:D012238	Rhodium	rhodium atom	chebi:33359
Nitrene	mesh:C017621	NA	NA	NA
Nitrenoid	mesh:D007501	Iron	iron atom	chebi:18248
