word	mesh	match	name	chebi
Geranylgeranyl pyrophosphate	mesh:C002963	2-trans,6-trans,10-trans-geranylgeranyl diphosphate	geranylgeranyl pyrophosphate	chebi:48861
Violaxanthin	mesh:C005613	NA	NA	NA
Neoxanthin	mesh:C011947	NA	NA	NA
Antheraxanthin	mesh:C031140	NA	NA	NA
Alpha-carotene	mesh:C041635	NA	NA	NA
DMAPP	mesh:C043060	NA	NA	NA
Phytoene	mesh:C100185	NA	NA	NA
Lutein	mesh:D014975	Lutein	lutein	chebi:28838
Beta-carotene	mesh:D019207	beta Carotene	beta-carotene	chebi:17579
Zeta-carotene	mesh:D024321	zeta Carotene	all-trans-zeta-carotene	chebi:28068
Zeaxanthin	mesh:D065146	NA	NA	NA
Beta-cryptoxanthin	mesh:D065366	Cryptoxanthins	beta-cryptoxanthin	chebi:10362
