word	mesh	match	name	chebi
NADP	mesh:D009249	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
Carbon	mesh:D002244	Carbon	carbon atom	chebi:27594
CO2	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
ENO	mesh:C095157	NA	NA	NA
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
CumOOH	mesh:C087621	NA	NA	NA
CumOH	mesh:C087621	NA	NA	NA
Penicillin	mesh:D010406	Penicillins	penicillin	chebi:17334
