word	mesh	match	name	chebi
D-Mannose lD-Fructose Glucose	mesh:C118417	NA	NA	NA
Gluconate	mesh:D005942	Gluconates	gluconates	chebi:33804
Ribulose-5p	mesh:C100182	NA	NA	NA
Ribose	mesh:D012266	NA	NA	NA
Mannitol	mesh:D008353	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Dihydroxyacetone phosphate Glycerol-3-phosphate IVV	mesh:D004099	dihydroxyacetone phosphate	Dihydroxyacetone Phosphate	chebi:16108
Glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Bile acids	mesh:D001647	NA	NA	NA
Fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Acetoacetyl-CoA	mesh:C010667	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Taurine	mesh:D013654	Taurine	taurine	chebi:15891
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Acetoacetate	mesh:D000090	NA	NA	NA
Aspartate	NA	NA	NA	NA
Phenylalaninet Tyrosine t Leucine t Tryptophan	NA	NA	NA	NA
Oxaloacetate	mesh:D010071	NA	NA	NA
Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
2-hydroxyglutaric acid	mesh:C019417	NA	NA	NA
Citrate	mesh:C102006	NA	NA	NA
ketoglutaric acid	mesh:D007656	NA	NA	NA
Malate	mesh:D008293	Malates	malate	chebi:25115
TCA	mesh:C000589078	NA	NA	NA
2-oxoglutarate	mesh:C029743	NA	NA	NA
Glutamate	NA	NA	NA	NA
GlutamineV I	mesh:D014639	Vanadium	vanadium atom	chebi:27698
Xylitol	mesh:D014993	Xylitol	xylitol	chebi:17151
Arabitol	mesh:C014999	arabinitol	arabitol	chebi:22605
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Phenylalaninef	NA	NA	NA	NA
Succinyl	mesh:C035687	NA	NA	NA
Methionine	mesh:D008715	NA	NA	NA
Isoleucine	mesh:C043801	NA	NA	NA
