word	mesh	match	name	chebi
Surfactin C	mesh:C009365	NA	NA	NA
Fengycin	mesh:C049972	Fengycin	fengycin	chebi:29583
Bacillaene	mesh:C096634	bacillaene	bacillaene	chebi:71623
Ala	mesh:D000409	Alanine	alanine	chebi:16449
D-Asn	mesh:D001216	Asparagine	L-asparagine	chebi:17196
D-Tyr D-Asn	mesh:D001216	Asparagine	L-asparagine	chebi:17196
L-Asn	mesh:D001216	Asparagine	L-asparagine	chebi:17196
L-Asp	mesh:D001224	NA	NA	NA
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glutamine	mesh:D005973	Glutamine	glutamine	chebi:28300
Oxoglutarate	mesh:D007656	NA	NA	NA
Oxaloacetate	mesh:D010071	NA	NA	NA
Ser	mesh:D012694	Serine	L-serine	chebi:17115
Sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
Thr	mesh:D013912	Threonine	L-threonine	chebi:16857
D-Tyr	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
D-Tyr D-Asn	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
L-Val	mesh:D014633	Valine	L-valine	chebi:16414
Val	mesh:D014633	Valine	L-valine	chebi:16414
Glutamate	mesh:D018698	NA	NA	NA
Glu	mesh:D018698	NA	NA	NA
