word	mesh	match	name	chebi
Acyl-CoA	mesh:D000214	NA	NA	NA
Diacylglycerol	mesh:D004075	Diglycerides	diglyceride	chebi:18035
Glycerol-3-P	mesh:D005990	Glycerol	glycerol	chebi:17754
Glycerol-3P	mesh:D005990	Glycerol	glycerol	chebi:17754
Lysophosphatidylcholine	mesh:D008244	Lysophosphatidylcholines	lysophosphatidylcholine	chebi:60479
Malonyl-CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
2-Phosphatidylcholine	mesh:D010713	Phosphatidylcholines	phosphatidylcholine(1+)	chebi:49183
3-Phosphatidylcholine	mesh:D010713	Phosphatidylcholines	phosphatidylcholine(1+)	chebi:49183
Phosphatidylcholine	mesh:D010713	Phosphatidylcholines	phosphatidylcholine(1+)	chebi:49183
Triacylglycerol	mesh:D014280	Triglycerides	triglyceride	chebi:17855
