word	mesh	match	name	chebi
MDP	mesh:C041058	NA	NA	NA
Phosphate	mesh:D010710	NA	NA	NA
Phosphate	mesh:D010710	NA	NA	NA
Phosphate	mesh:D010710	NA	NA	NA
Phosphate	mesh:D010710	NA	NA	NA
PIP2 Phosphatidylinositol-4,5-bisphosphate	mesh:C060980	NA	NA	NA
PIP3 Phosphatidylinositol-3,4,5-bisphosphate	mesh:C060980	NA	NA	NA
CAMP	mesh:C106170	NA	NA	NA
N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
tyrosine	NA	NA	NA	NA
Nucleotide	mesh:D009711	Nucleotides	nucleotide	chebi:36976
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
aspartate	NA	NA	NA	NA
