word	mesh	match	name	chebi
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
5-Phosphoribosyl	mesh:C003130	NA	NA	NA
pyrophosphate	mesh:D011756	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Nicotinamide	mesh:D009536	Niacinamide	nicotinamide	chebi:17154
NAMPT	mesh:C085455	NA	NA	NA
Nicotinamide	mesh:D009536	Niacinamide	nicotinamide	chebi:17154
mononucleotide	mesh:D009537	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
Nicotinamide	mesh:D009536	Niacinamide	nicotinamide	chebi:17154
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Nicotinamide	mesh:D009536	Niacinamide	nicotinamide	chebi:17154
adenine	mesh:D000225	Adenine	adenine	chebi:16708
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
NADS	mesh:C055737	NA	NA	NA
Nicotinic acid	mesh:D009539	NA	NA	NA
Nicotinic acid	mesh:D009539	NA	NA	NA
mononucleotide	mesh:D009537	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Nicotinic acid	mesh:D009539	NA	NA	NA
adenine	mesh:D000225	Adenine	adenine	chebi:16708
ADP	mesh:D000244	NA	NA	NA
