word	mesh	match	name	chebi
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Aminoketones	mesh:C002748	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
alkyl	mesh:D000476	Alkanesulfonates	alkanesulfonate oxoanion	chebi:134249
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Acetyl	mesh:C011632	NA	NA	NA
CoA	mesh:C065987	NA	NA	NA
Mono-methyl	mesh:C451421	NA	NA	NA
alkylpyrazine	NA	NA	NA	NA
2NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
2NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
L-Threonine	mesh:C033059	NA	NA	NA
L-2-Amino-acetoacetate	mesh:D000090	NA	NA	NA
Aminoacetone	mesh:C006495	NA	NA	NA
3,6-Dihydro-2,5-DMP	mesh:C075524	2,5-Dimethylpyrazine	2,5-dimethylpyrazine	chebi:89762
2,5-DMP	mesh:C075524	2,5-Dimethylpyrazine	2,5-dimethylpyrazine	chebi:89762
Amine	mesh:D000588	amine	Amines	chebi:32952
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
D-Lactate	mesh:D019344	NA	NA	NA
3,6-Dihydro-TMP	mesh:C058833	thymidine 3'-monophosphate	3'-thymidylic acid	chebi:55552
TMP	mesh:D013938	Thymidine Monophosphate	dTMP	chebi:17013
Pyruvate	mesh:D011773	NA	NA	NA
Acetoin	mesh:D000093	Acetoin	acetoin	chebi:15688
Hydroxyimine 2-Amino-3-butanone	mesh:C005222	NA	NA	NA
2,5-Dihydro-TTMP	mesh:C042254	NA	NA	NA
ammonium	mesh:D064751	Ammonium Compounds	ammonium compound	chebi:35276
ammonia	mesh:D000641	Ammonia	ammonia	chebi:16134
