word	mesh	match	name	chebi
TAG	mesh:C069631	NA	NA	NA
Ser	mesh:C530429	NA	NA	NA
Gly	mesh:C070361	NA	NA	NA
Cys	mesh:C046557	NA	NA	NA
Trp	mesh:C509690	NA	NA	NA
Phe	mesh:C026650	NA	NA	NA
Tyr	mesh:C042696	NA	NA	NA
Ala	mesh:C026593	NA	NA	NA
Lys	mesh:C026591	NA	NA	NA
Val	mesh:C081489	NA	NA	NA
Leu	mesh:C038361	NA	NA	NA
Thr	mesh:C055175	NA	NA	NA
Fatty Acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
Arg	mesh:C076685	Arg-Arg	arginylarginine	chebi:73811
Asp	mesh:C108952	Asp-Asp	aspartyl-aspartic acid	chebi:73446
Met	mesh:C034758	Met-Met	methionylmethionine	chebi:74707
