word	mesh	match	name	chebi
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Calcium	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Potassium	mesh:D011188	Potassium	potassium atom	chebi:26216
Adenylyl	mesh:C015492	NA	NA	NA
