word	mesh	match	name	chebi
Phenylalaline	NA	NA	NA	NA
Phloretin	mesh:D010693	Phloretin	phloretin	chebi:17276
Apiforol	NA	NA	NA	NA
Dihydromyricetin	mesh:C472036	NA	NA	NA
Leucodelphinidin	mesh:C031451	NA	NA	NA
Delphinidin	mesh:C017185	NA	NA	NA
Eriodictyol	mesh:C007619	NA	NA	NA
Cinnamic acid	mesh:C029010	NA	NA	NA
Dihydro-4- coumaroyl-CoA	mesh:C058644	NA	NA	NA
Dihydroquercetin	mesh:C003377	(+)-taxifolin	taxifolin	chebi:17948
Leucoyanidin	NA	NA	NA	NA
Cyanidin	mesh:C017154	NA	NA	NA
Naringenin	mesh:C005273	NA	NA	NA
(-)-Epigallocatechin Anthocyanidin	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Peonidin 3-0-glucoside	mesh:C480521	NA	NA	NA
Petunidin 3-O-glucoside	mesh:C455107	NA	NA	NA
P-coumaroyl-CoA	mesh:C058644	NA	NA	NA
P-coumaric acid	mesh:C032171	NA	NA	NA
Naringenin chalcone	mesh:C027329	NA	NA	NA
Dihydrokaempferol	mesh:C080220	(+)-dihydrokaempferol	aromadedrin	chebi:15401
Leucopelargonidin	mesh:C087775	NA	NA	NA
Cyanidin 3,5-O-diglucoside	mesh:C114438	cyanidin 3-O-beta-D-glucoside	cyanidin 3-O-glucoside	chebi:28426
Cyanidin 3-0-(6-O-malonyl-beta-D-glucoside)	mesh:C114438	cyanidin 3-O-beta-D-glucoside	cyanidin 3-O-glucoside	chebi:28426
Cyanidin 3-O-glucoside	mesh:C114438	cyanidin 3-O-beta-D-glucoside	cyanidin 3-O-glucoside	chebi:28426
Cyanidin 3-O-rutinoside	mesh:C428983	NA	NA	NA
Pelargonidin	mesh:C066957	NA	NA	NA
Delphinidin 3-0-(6-O-malonyl)-beta-D-glucoside	mesh:C494120	NA	NA	NA
Delphinidin 3-O-glucoside	mesh:C494120	NA	NA	NA
Delphinidin 3-O-rutinoside	mesh:C010705	NA	NA	NA
Malvidin 3-O-glucoside	mesh:C458419	malvidin 3-O-beta-D-glucoside	malvidin-3-glucoside	chebi:31799
Pelargonidin 3-0-(6-O-malonyl-beta-D-glucoside)	mesh:C078485	NA	NA	NA
Pelargonidin 3-O-glucoside	mesh:C078485	NA	NA	NA
Pelargonidin 3-O-rutinoside	mesh:C066957	NA	NA	NA
