word	mesh	match	name	chebi
Cystine	mesh:D003553	Cystine	cystine	chebi:17376
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
sorafenib	mesh:C471405	NA	NA	NA
CoQuo	mesh:C065987	NA	NA	NA
CoQa-H2	mesh:C032907	NA	NA	NA
BAPI	mesh:C583483	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
Cystine Glu	mesh:C030954	NA	NA	NA
NADH BH	mesh:D009243	NAD	NAD(+)	chebi:15846
BSO	mesh:C065566	NA	NA	NA
Fe	mesh:D007501	Iron	iron atom	chebi:18248
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
DFO	mesh:D003676	Deferoxamine	desferrioxamine B	chebi:4356
Vitamin E	mesh:D014810	NA	NA	NA
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
APAP	mesh:D000082	Acetaminophen	paracetamol	chebi:46195
Artemisinin	mesh:D037621	NA	NA	NA
iron oxide	mesh:C000499	ferric oxide	ferric oxide	chebi:50819
FINO	NA	NA	NA	NA
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
TCA	mesh:C000589078	NA	NA	NA
MPTP	mesh:D015632	1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	chebi:17963
