word	mesh	match	name	chebi
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
O	mesh:D013481	Superoxides	superoxide	chebi:18421
Citrate	mesh:C102006	NA	NA	NA
Acetyl-CoA OAA	mesh:C000588452	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
TOPA	mesh:C028702	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NO32	mesh:C519219	NA	NA	NA
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Resveratrol	mesh:C059514	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
Ketone	mesh:D007659	Ketones	ketone	chebi:17087
Metformin	mesh:D008687	Metformin	metformin	chebi:6801
NADHNAD	NA	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Fumarate	mesh:D005650	NA	NA	NA
Resveratrol Succinate	mesh:C059514	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
TCA	mesh:C000589078	NA	NA	NA
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Isocitrate	mesh:D007523	NA	NA	NA
KG	mesh:D020410	NA	NA	NA
Malonyl-CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
