word	mesh	match	name	chebi
Lactaldehyde	mesh:C014634	NA	NA	NA
THPP	mesh:C014870	NA	NA	NA
Acetyladenylate	mesh:C017987	5'-acetylphosphoadenosine	acetyl adenylate	chebi:37666
Homocitrate	mesh:C028143	NA	NA	NA
Acetaldehyde	mesh:D000079	Acetaldehyde	acetaldehyde	chebi:15343
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
isoleucine	mesh:D007532	Isoleucine	L-isoleucine	chebi:17191
ketone	mesh:D007659	Ketones	ketone	chebi:17087
Leucine	mesh:D007930	Leucine	L-leucine	chebi:15603
leucine	mesh:D007930	Leucine	L-leucine	chebi:15603
Lysine	mesh:D008239	Lysine	L-lysine	chebi:18019
Nicotinate	mesh:D009525	Niacin	nicotinic acid	chebi:15940
nicotinamide	mesh:D009536	Niacinamide	nicotinamide	chebi:17154
Oxaloacetate	mesh:D010071	NA	NA	NA
serine	mesh:D012694	Serine	L-serine	chebi:17115
threonine	mesh:D013912	Threonine	L-threonine	chebi:16857
Valine	mesh:D014633	Valine	L-valine	chebi:16414
