word	mesh	match	name	chebi
Coumaroyl CoA	mesh:C058644	NA	NA	NA
Malonyl	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
CoA	mesh:C065987	NA	NA	NA
Chalcones	mesh:D047188	Chalcones	chalcones	chebi:23086
Flavones	mesh:C043562	NA	NA	NA
CHI	mesh:C084533	NA	NA	NA
Naringenin	mesh:C005273	NA	NA	NA
Apigenin Isovitexin	mesh:C049772	isovitexin	isovitexin	chebi:18330
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Eriodictyol	mesh:C007619	NA	NA	NA
Luteolin	mesh:D047311	Luteolin	luteolin	chebi:15864
Isoorientin	mesh:C057912	isoorientin	homoorientin	chebi:17965
Isoscoparin	mesh:C580799	NA	NA	NA
Dihydroflavonols	mesh:C436146	NA	NA	NA
Leucoanthocyanidins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Anthocyanidins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Cyanidin 3-rhamnosylglucose	mesh:C017154	NA	NA	NA
Cyanidin 3-0-glucoside	mesh:C114438	cyanidin 3-O-beta-D-glucoside	cyanidin 3-O-glucoside	chebi:28426
